Custody,Sentence_Length,Gender,Age_Cont,Ethnicity,Offence,Prev_Convictions,GP_first,AF_Injury,AF_Vuln_Victim,AF_Rep_Assault,AF_Weapon,MF_Remorse,MF_Good_Char
1,167,Male,23,0,GBH,None,0,0,0,0,1,0,0
1,56,Male,34,0,Affray,4 to 9,1,0,1,0,0,0,0
1,82,Male,19,0,Affray,None,0,0,0,0,0,0,0
1,88,Male,24,0,Affray,1 to 3,0,0,0,0,0,0,0
1,51,Female,31,0,Affray,None,0,0,0,1,0,0,0
1,79,Male,34,0,Assault,None,0,0,0,1,0,0,0
0,NA,Female,29,0,Assault,None,0,0,0,1,1,0,0
1,169,Male,26,0,GBH,None,1,1,0,1,0,1,0
1,167,Male,32,1,Affray,1 to 3,1,0,0,1,0,0,0
0,NA,Male,26,0,GBH,None,0,0,0,0,0,0,1
1,88,Male,38,1,Affray,None,1,0,1,0,1,1,0
0,NA,Male,18,0,Harassment,1 to 3,1,0,0,0,0,1,0
1,276,Male,46,0,Intent,None,1,1,0,1,1,1,0
0,NA,Female,53,0,GBH,None,0,0,0,0,1,0,0
0,NA,Male,22,0,GBH,None,0,1,0,0,0,1,0
0,NA,Female,34,1,Affray,None,0,0,0,1,0,0,1
0,NA,Male,44,0,Assault,None,0,0,0,0,0,0,0
0,NA,Male,20,0,Affray,None,1,0,0,0,0,0,0
1,201,Male,30,0,Intent,None,1,0,0,0,1,0,0
0,NA,Male,19,1,Affray,None,0,0,0,0,0,0,0
0,NA,Male,18,1,Affray,None,0,0,0,0,0,0,0
1,110,Male,24,1,Harassment,10 or more,1,0,0,0,0,0,0
0,NA,Male,23,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,21,1,Affray,4 to 9,1,0,0,0,0,0,0
1,52,Female,22,1,Affray,None,0,0,0,0,0,0,0
1,113,Male,42,0,GBH,1 to 3,1,0,0,0,1,1,0
0,NA,Female,32,0,GBH,None,1,0,0,0,1,1,0
0,NA,Female,20,0,GBH,None,0,0,0,0,1,1,1
0,NA,Male,41,0,Affray,10 or more,1,0,0,1,1,1,0
1,172,Male,22,0,GBH,None,1,0,0,1,0,1,0
1,163,Male,23,1,GBH,None,1,0,0,1,0,0,0
1,165,Male,21,1,GBH,4 to 9,1,0,0,0,1,0,0
0,NA,Male,34,1,Affray,4 to 9,1,0,0,1,1,1,0
1,226,Female,21,0,Intent,1 to 3,1,0,0,0,1,1,0
0,NA,Male,51,0,Cruelty_Child,None,1,0,0,0,1,1,0
1,33,Male,33,0,Assault,None,0,0,0,0,0,0,0
0,NA,Male,36,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,39,0,GBH,4 to 9,0,1,0,0,0,1,0
1,80,Male,21,1,Affray,None,0,0,0,1,0,0,0
0,NA,Female,23,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,33,0,GBH,None,0,1,0,0,0,1,0
0,NA,Male,43,0,Cruelty_Child,None,0,0,0,0,1,1,1
0,NA,Male,53,1,Assault,None,0,0,0,0,0,1,0
1,139,Male,34,0,Affray,1 to 3,1,0,0,1,1,1,0
1,111,Male,51,0,GBH,None,0,0,0,0,1,1,0
0,NA,Male,30,0,Cruelty_Child,None,1,0,0,0,0,0,0
0,NA,Male,36,1,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Male,40,0,Affray,1 to 3,1,0,0,0,1,1,0
0,NA,Male,21,0,GBH,None,0,1,0,0,0,0,0
0,NA,Male,41,0,Affray,None,1,0,0,1,0,1,0
0,NA,Female,26,0,Cruelty_Child,None,0,0,0,0,0,0,0
0,NA,Male,19,0,Assault,None,0,0,0,0,0,0,1
0,NA,Male,52,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,28,0,GBH,None,1,0,0,0,0,1,1
1,81,Male,53,1,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Female,23,0,Affray,None,1,1,0,0,1,1,0
1,172,Male,58,0,Affray,None,1,1,0,1,1,0,0
0,NA,Male,47,1,Affray,None,1,0,0,0,1,0,0
0,NA,Male,28,0,Harassment,None,0,0,0,0,0,0,0
1,174,Male,38,0,GBH,None,1,1,0,1,1,1,1
0,NA,Female,22,0,Affray,None,0,1,0,0,1,1,1
0,NA,Female,49,0,Assault,None,0,0,0,0,0,0,0
1,140,Male,30,1,Harassment,4 to 9,0,0,0,1,0,1,0
0,NA,Female,30,0,GBH,None,0,1,0,0,1,0,0
1,118,Male,46,0,Affray,10 or more,1,0,0,0,0,0,0
1,257,Male,46,1,Affray,None,1,0,0,1,0,0,0
1,276,Male,26,0,Intent,1 to 3,0,1,1,0,0,0,0
0,NA,Female,26,1,Affray,1 to 3,1,0,0,1,1,1,0
0,NA,Male,25,0,Affray,1 to 3,1,1,0,0,0,0,0
1,285,Male,50,0,Intent,1 to 3,0,0,1,0,1,0,0
0,NA,Female,47,0,GBH,None,0,0,0,0,0,0,1
1,200,Male,34,0,Assault,4 to 9,0,1,1,0,1,0,0
0,NA,Male,64,0,Affray,None,1,0,0,0,0,0,0
1,111,Male,28,0,Affray,None,1,0,1,1,0,0,0
1,137,Male,65,0,GBH,4 to 9,0,0,0,0,1,0,0
1,285,Male,39,1,Intent,1 to 3,0,0,0,0,1,0,0
1,117,Male,19,1,GBH,None,0,0,0,1,0,1,0
0,NA,Male,43,0,Affray,None,0,0,1,1,1,1,0
0,NA,Male,26,1,Affray,None,0,0,0,0,0,1,1
1,173,Male,24,1,GBH,4 to 9,0,0,0,0,1,1,0
0,NA,Female,23,0,GBH,None,0,0,0,0,0,0,1
0,NA,Female,18,1,GBH,None,0,0,0,0,0,0,0
1,58,Male,38,0,Harassment,10 or more,0,0,0,0,1,0,0
0,NA,Female,38,0,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Male,41,0,Assault,None,1,0,1,0,0,0,0
1,141,Male,41,0,Affray,None,1,0,1,1,1,0,0
1,249,Male,29,0,Intent,None,0,1,1,0,0,0,0
0,NA,Male,32,0,Affray,4 to 9,1,0,0,0,0,0,0
1,166,Male,30,0,GBH,None,0,1,1,1,0,0,0
0,NA,Male,23,0,GBH,None,1,1,0,0,1,1,0
1,51,Male,26,0,Affray,10 or more,0,0,0,0,0,0,0
0,NA,Male,22,0,GBH,None,1,1,0,0,0,1,0
1,110,Male,25,1,GBH,4 to 9,1,0,0,1,0,1,0
1,164,Male,19,0,Affray,4 to 9,0,1,1,1,0,0,0
1,138,Male,25,1,Affray,4 to 9,1,1,0,0,1,1,0
0,NA,Male,31,0,Assault,1 to 3,1,0,1,0,1,1,1
1,137,Male,40,1,Affray,1 to 3,0,0,0,1,1,0,0
1,24,Male,18,0,Assault,1 to 3,0,0,0,0,0,0,0
1,118,Male,32,1,Affray,1 to 3,1,0,1,0,0,0,0
1,114,Male,22,0,Affray,4 to 9,1,0,0,0,0,0,0
0,NA,Male,37,0,Affray,1 to 3,0,1,0,0,0,1,0
1,52,Male,26,1,Assault,None,1,0,0,1,0,1,0
1,136,Male,24,1,GBH,None,1,0,0,1,0,1,0
0,NA,Male,21,0,Affray,None,0,0,0,0,0,0,0
0,NA,Male,49,1,GBH,None,1,0,0,0,1,1,1
0,NA,Male,29,0,GBH,4 to 9,0,0,1,1,0,0,0
1,166,Male,41,0,Affray,10 or more,1,1,1,0,1,1,0
0,NA,Female,21,0,Affray,None,0,0,0,1,1,0,0
1,164,Male,21,1,GBH,None,0,1,0,0,1,1,0
0,NA,Male,21,0,Affray,1 to 3,0,0,0,1,0,1,0
1,114,Male,21,0,Affray,None,1,0,0,0,0,0,0
1,117,Male,30,0,Affray,None,1,0,0,0,0,0,0
1,113,Male,33,1,Affray,None,1,0,0,0,0,0,0
1,113,Male,31,0,Affray,None,1,0,0,0,0,0,0
1,194,Male,34,0,GBH,4 to 9,0,1,1,1,0,1,0
0,NA,Male,29,0,Affray,None,0,0,0,1,0,0,0
0,NA,Male,34,0,Affray,1 to 3,0,0,0,1,0,0,0
0,NA,Male,20,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,29,0,Affray,4 to 9,1,0,0,0,0,0,0
1,117,Male,22,1,GBH,1 to 3,1,1,0,0,0,1,0
1,87,Male,19,0,GBH,None,0,0,0,1,0,0,1
1,142,Male,60,1,GBH,None,0,0,0,1,0,0,1
0,NA,Female,22,0,GBH,None,0,0,0,0,1,1,0
1,251,Male,23,0,Intent,1 to 3,1,0,0,0,1,0,0
0,NA,Female,25,0,GBH,None,1,0,0,0,1,1,1
0,NA,Male,18,0,GBH,None,0,1,0,0,0,1,0
1,85,Male,25,0,Affray,None,1,0,1,1,0,0,0
1,163,Male,43,0,Affray,1 to 3,0,0,1,1,1,1,0
1,172,Male,18,1,Affray,1 to 3,1,1,0,1,1,0,0
1,53,Male,20,0,Assault,4 to 9,0,0,1,0,0,0,0
1,163,Male,20,1,GBH,None,0,0,1,1,0,1,1
1,107,Male,19,0,Affray,1 to 3,1,0,0,0,1,0,0
1,115,Male,21,0,GBH,1 to 3,1,1,0,0,0,1,0
1,283,Female,18,0,Intent,None,0,0,0,1,0,0,0
0,NA,Male,19,1,Affray,1 to 3,1,1,0,1,0,0,0
0,NA,Female,21,0,Affray,None,1,0,0,0,1,1,1
0,NA,Male,37,0,GBH,10 or more,0,1,0,0,0,1,0
0,NA,Male,33,0,Assault,1 to 3,1,1,0,0,0,1,0
1,84,Female,19,0,Affray,4 to 9,0,0,0,1,0,0,0
1,111,Male,20,1,Affray,1 to 3,1,0,0,0,1,0,0
1,138,Male,19,0,GBH,10 or more,0,0,0,0,1,0,0
1,115,Male,19,1,Affray,10 or more,1,0,0,0,1,0,0
1,310,Male,37,0,Intent,1 to 3,0,1,0,0,1,0,0
1,283,Male,31,0,Intent,1 to 3,0,0,0,0,1,1,0
0,NA,Male,34,0,Assault,None,1,0,0,0,0,1,1
0,NA,Male,49,0,Affray,None,1,0,0,0,1,1,1
0,NA,Male,33,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,28,0,Affray,None,1,0,0,0,0,1,1
0,NA,Male,30,1,Affray,1 to 3,0,0,0,0,0,1,0
0,NA,Male,32,0,Affray,None,0,0,0,0,0,1,0
0,NA,Male,22,0,Harassment,4 to 9,0,0,0,0,0,0,0
0,NA,Female,28,1,Harassment,None,0,0,0,0,0,1,0
1,173,Male,26,1,GBH,10 or more,0,0,0,1,1,0,0
1,172,Male,20,1,GBH,None,0,0,0,1,1,0,1
0,NA,Male,62,0,Affray,None,0,0,0,1,0,1,1
1,56,Male,24,0,Assault,None,0,0,0,1,0,0,0
1,164,Male,20,0,Intent,4 to 9,1,0,0,0,1,0,0
1,143,Male,41,0,Affray,4 to 9,0,1,0,0,1,0,0
1,115,Male,23,0,GBH,1 to 3,1,0,0,0,1,0,0
0,NA,Male,28,0,Affray,1 to 3,0,0,0,0,0,1,0
0,NA,Male,49,0,Harassment,None,1,0,0,0,0,1,1
0,NA,Male,21,0,Intent,4 to 9,1,1,0,0,0,0,0
0,NA,Male,20,1,Assault,None,0,0,0,1,0,0,0
0,NA,Male,29,1,Affray,None,0,0,0,0,0,0,0
0,NA,Male,22,0,Affray,None,1,1,0,1,1,1,1
0,NA,Male,51,0,Harassment,1 to 3,0,0,0,0,0,0,0
0,NA,Female,18,1,Affray,None,0,0,0,0,0,1,0
1,61,Male,28,0,Assault,10 or more,1,0,1,1,0,0,0
1,84,Male,21,0,Affray,1 to 3,1,0,0,1,1,0,0
0,NA,Male,32,0,Affray,None,1,0,1,1,0,0,0
1,26,Male,33,0,Affray,4 to 9,1,0,0,0,1,0,0
1,166,Male,49,0,GBH,None,0,0,0,0,0,0,0
0,NA,Male,32,1,Harassment,4 to 9,1,0,0,0,0,0,0
0,NA,Male,40,0,Assault,None,1,0,0,0,0,1,1
1,60,Male,18,0,Assault,None,1,0,0,0,0,0,0
1,170,Male,21,0,Affray,10 or more,1,0,0,1,1,0,0
1,26,Male,37,0,Assault,1 to 3,0,1,1,1,0,1,0
0,NA,Male,53,0,Harassment,1 to 3,1,0,0,0,0,0,0
0,NA,Male,45,1,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Male,20,0,GBH,None,1,0,0,0,0,1,1
1,56,Male,24,1,Assault,1 to 3,1,1,1,1,0,1,0
0,NA,Male,53,0,Harassment,None,1,0,0,0,0,0,1
1,84,Male,35,1,Affray,10 or more,0,0,0,1,0,0,0
1,138,Male,20,1,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Male,43,0,GBH,None,1,0,0,0,1,1,0
0,NA,Male,20,0,Affray,4 to 9,0,0,1,0,1,0,0
1,282,Male,28,0,Intent,4 to 9,0,0,0,0,0,0,0
0,NA,Male,36,0,Harassment,None,0,0,0,0,1,0,0
1,90,Male,25,0,GBH,1 to 3,1,0,0,0,0,0,0
0,NA,Male,33,0,Affray,None,0,0,0,0,1,0,0
0,NA,Female,39,0,Affray,None,1,0,0,0,0,0,0
1,33,Male,24,1,Harassment,1 to 3,1,0,0,0,0,0,0
1,169,Male,24,0,GBH,4 to 9,1,0,0,0,0,0,0
0,NA,Male,49,0,GBH,None,0,0,0,0,0,1,1
0,NA,Male,49,0,Harassment,1 to 3,1,0,0,0,0,0,0
1,89,Male,25,0,Assault,1 to 3,1,0,1,0,0,0,0
1,139,Male,28,1,GBH,None,1,1,0,0,0,1,1
1,61,Male,57,0,Affray,None,1,0,1,0,0,0,1
1,109,Male,19,1,Affray,None,1,1,0,0,0,1,1
1,89,Male,31,0,Affray,1 to 3,0,0,0,1,0,0,0
0,NA,Male,31,1,Affray,1 to 3,1,0,0,0,0,1,0
0,NA,Female,28,0,Assault,None,1,1,0,0,0,0,0
1,197,Male,62,0,Cruelty_Child,1 to 3,0,1,0,0,1,0,0
1,170,Male,18,1,Intent,None,1,0,0,0,1,0,0
0,NA,Male,23,0,Affray,None,1,0,0,0,1,1,0
0,NA,Male,25,0,Affray,4 to 9,0,0,0,0,0,1,0
1,278,Male,51,0,Intent,4 to 9,1,1,1,1,1,0,0
0,NA,Male,32,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,18,0,Affray,1 to 3,0,0,0,1,0,0,0
0,NA,Male,21,0,Affray,None,0,0,0,0,0,1,1
1,276,Male,54,0,Intent,4 to 9,0,0,0,1,1,0,0
0,NA,Male,41,1,Affray,None,0,0,0,0,0,0,1
0,NA,Male,37,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,55,0,Affray,None,1,0,0,0,0,1,0
1,170,Female,33,1,GBH,None,0,1,0,1,1,0,0
0,NA,Male,31,0,Affray,None,1,0,1,0,0,0,1
0,NA,Male,19,0,Affray,None,1,0,1,1,0,0,0
1,136,Male,21,1,Affray,None,0,1,1,0,1,0,0
1,135,Male,28,1,Harassment,None,1,1,0,0,0,0,0
0,NA,Male,24,0,Affray,None,1,0,0,0,0,1,1
1,143,Male,23,0,Affray,None,0,0,1,0,0,0,0
1,82,Male,20,1,Affray,4 to 9,1,0,0,0,0,0,0
0,NA,Female,21,0,Affray,None,0,0,0,0,0,0,0
1,142,Male,43,1,Affray,1 to 3,1,0,0,1,0,0,0
1,164,Male,31,0,GBH,None,1,0,0,0,0,1,0
1,89,Male,34,1,Assault,1 to 3,1,1,1,1,0,0,0
1,166,Male,24,1,GBH,None,0,0,0,0,1,1,0
1,57,Male,28,0,GBH,None,1,1,0,0,0,1,0
1,54,Male,35,0,GBH,1 to 3,1,0,0,0,1,0,0
0,NA,Male,32,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,19,0,Affray,None,0,0,0,0,0,0,0
1,52,Male,18,0,Affray,1 to 3,1,1,0,0,1,1,0
0,NA,Male,24,0,Affray,None,1,0,0,0,0,1,1
1,143,Male,42,0,GBH,1 to 3,0,1,0,1,0,0,0
0,NA,Male,31,0,Assault,1 to 3,0,0,1,0,1,0,0
1,113,Male,28,1,Harassment,None,1,0,1,0,0,0,0
0,NA,Male,18,0,Assault,1 to 3,0,0,1,0,0,0,0
0,NA,Male,40,0,Affray,None,1,0,0,1,0,1,1
1,111,Male,31,0,Affray,1 to 3,1,0,1,1,1,1,0
1,145,Male,34,1,Affray,1 to 3,1,0,1,0,1,0,0
1,117,Male,20,1,Affray,None,1,0,0,1,1,0,0
1,108,Male,18,0,Affray,None,1,0,0,1,1,0,0
1,164,Male,30,1,Affray,None,0,0,1,1,1,0,0
1,143,Male,32,0,Cruelty_Child,None,1,0,1,1,1,0,0
1,137,Male,24,1,Assault,None,1,1,1,0,0,1,0
0,NA,Male,43,0,Affray,1 to 3,1,0,0,0,1,0,0
1,169,Male,24,1,Affray,1 to 3,0,0,1,0,1,0,0
1,107,Male,22,1,Affray,None,1,0,1,1,0,0,0
0,NA,Male,28,0,Assault,1 to 3,0,1,0,0,0,0,0
0,NA,Male,33,0,Affray,1 to 3,0,0,0,1,0,0,0
0,NA,Male,54,1,Harassment,None,1,0,0,0,1,1,0
0,NA,Male,46,0,GBH,None,1,1,0,0,0,1,1
0,NA,Male,24,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,31,0,Harassment,4 to 9,0,0,0,0,0,0,0
1,168,Male,25,1,Affray,1 to 3,1,0,0,0,1,0,0
1,168,Male,18,1,Affray,None,0,0,0,0,1,0,0
1,112,Male,18,0,Harassment,10 or more,0,0,0,0,1,0,0
1,143,Male,30,0,Affray,1 to 3,1,0,1,0,1,0,0
0,NA,Male,27,0,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Male,21,0,Affray,None,1,0,1,0,1,0,0
1,116,Male,38,0,Affray,1 to 3,1,0,1,0,1,0,0
0,NA,Male,20,0,Assault,1 to 3,1,0,1,0,1,0,0
1,163,Male,44,0,Affray,1 to 3,1,1,0,0,1,0,0
0,NA,Female,38,1,GBH,None,0,1,0,1,1,1,0
0,NA,Male,23,0,GBH,4 to 9,0,1,0,1,1,0,0
0,NA,Male,26,0,Affray,None,0,0,0,1,0,0,0
0,NA,Male,36,1,Affray,None,0,1,0,0,1,0,1
1,53,Male,19,0,Affray,1 to 3,1,0,0,0,0,0,0
0,NA,Male,29,0,Affray,None,0,0,0,0,0,0,1
1,170,Male,33,1,GBH,1 to 3,1,0,0,0,0,0,0
0,NA,Male,44,0,Harassment,None,1,0,0,0,0,0,0
0,NA,Male,34,0,Affray,None,1,0,0,0,0,1,0
0,NA,Female,20,0,GBH,1 to 3,0,1,0,0,0,1,0
0,NA,Male,18,0,GBH,None,1,0,0,0,0,1,1
0,NA,Male,25,0,GBH,None,1,0,0,0,0,1,0
0,NA,Male,45,0,Affray,None,1,0,0,0,0,0,0
0,NA,Female,45,0,Affray,None,1,0,0,0,0,1,0
1,52,Male,37,0,Assault,None,0,1,1,1,0,1,0
1,192,Male,62,1,Cruelty_Child,None,0,0,1,1,0,0,0
1,110,Male,28,0,Affray,4 to 9,1,0,0,1,1,0,0
0,NA,Male,20,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,32,0,Affray,None,0,0,0,0,0,0,0
1,85,Male,21,0,Affray,1 to 3,1,0,0,0,1,1,0
1,88,Male,22,0,Affray,1 to 3,0,0,0,1,1,0,0
0,NA,Male,35,0,Affray,1 to 3,1,0,0,0,1,0,0
1,117,Male,20,0,Affray,None,1,1,0,0,1,1,1
1,165,Female,35,1,Cruelty_Child,None,1,0,1,0,0,0,0
1,85,Male,55,1,Affray,None,0,0,0,0,1,0,0
1,137,Male,38,0,Affray,4 to 9,0,1,0,1,1,0,0
0,NA,Male,45,0,Assault,4 to 9,1,0,0,0,1,0,0
0,NA,Female,51,0,GBH,None,1,0,0,0,1,1,1
0,NA,Male,24,0,Affray,None,1,0,0,0,0,0,0
1,173,Male,42,0,GBH,4 to 9,0,0,0,1,1,0,0
1,200,Male,24,0,Intent,None,1,0,0,0,1,1,0
1,53,Male,24,1,Affray,4 to 9,1,0,0,1,1,0,0
1,145,Male,24,0,Affray,1 to 3,0,0,0,1,1,0,0
0,NA,Female,32,0,Affray,None,1,0,0,0,0,0,1
0,NA,Male,43,0,Assault,1 to 3,0,0,0,0,0,1,0
1,219,Male,22,0,GBH,4 to 9,0,1,0,0,1,0,0
0,NA,Female,33,1,Affray,4 to 9,0,1,1,1,0,0,0
1,173,Male,46,1,Affray,None,1,1,1,1,1,0,0
1,88,Male,42,1,Affray,None,1,0,0,1,1,0,1
0,NA,Male,32,0,GBH,4 to 9,0,0,0,0,0,0,0
0,NA,Male,30,1,GBH,1 to 3,1,0,0,0,0,1,0
1,166,Male,23,1,GBH,4 to 9,1,1,0,0,1,0,0
0,NA,Female,32,1,Affray,1 to 3,0,0,0,0,1,1,0
1,255,Male,62,0,Intent,None,0,0,0,0,1,1,0
0,NA,Male,23,0,Assault,1 to 3,1,0,0,0,0,0,0
0,NA,Male,21,1,Affray,None,1,0,0,0,0,1,1
0,NA,Male,23,1,Affray,None,1,0,0,0,1,1,0
1,113,Male,51,0,GBH,1 to 3,1,0,1,0,1,1,0
1,145,Male,18,1,GBH,10 or more,0,1,0,0,0,0,0
1,145,Male,31,1,Affray,1 to 3,0,0,0,1,1,0,0
0,NA,Male,24,0,Affray,4 to 9,0,1,0,0,1,0,0
1,165,Male,33,0,GBH,None,0,1,0,0,1,1,0
1,140,Male,26,0,Affray,1 to 3,1,0,0,1,1,0,0
0,NA,Female,48,0,GBH,None,1,0,0,1,1,1,0
0,NA,Male,31,0,Affray,10 or more,1,0,0,0,0,1,0
0,NA,Male,22,1,Affray,None,1,0,0,0,0,1,1
0,NA,Male,25,0,Affray,None,1,0,0,0,0,1,0
0,NA,Male,23,0,Affray,None,1,0,0,1,0,1,1
1,136,Male,24,1,Affray,1 to 3,1,0,0,1,1,0,0
0,NA,Male,18,0,Affray,None,1,0,0,1,0,1,1
1,255,Male,20,0,Intent,1 to 3,0,0,0,1,0,0,0
1,140,Male,19,1,Affray,4 to 9,1,0,0,1,1,0,0
0,NA,Male,26,1,Affray,None,1,0,0,0,0,1,0
1,285,Male,31,0,Intent,4 to 9,0,0,0,1,0,0,0
1,171,Female,47,1,GBH,10 or more,1,1,1,0,0,0,0
1,168,Male,25,0,GBH,None,0,0,0,0,1,0,0
1,58,Male,42,1,Affray,1 to 3,1,1,1,1,0,0,0
0,NA,Female,25,1,Affray,None,0,0,0,1,0,0,0
0,NA,Male,24,1,Affray,None,0,0,0,0,0,1,1
1,80,Male,32,0,Affray,1 to 3,1,0,0,1,0,0,0
0,NA,Male,35,0,Harassment,1 to 3,1,0,0,0,0,1,0
0,NA,Male,56,0,Assault,None,1,0,1,0,0,1,0
0,NA,Male,25,0,Assault,1 to 3,1,1,0,0,1,0,0
0,NA,Male,20,0,Affray,None,0,1,0,0,0,0,1
0,NA,Female,33,0,Harassment,None,0,0,0,0,0,0,0
0,NA,Male,55,0,Affray,None,0,1,0,0,1,1,0
0,NA,Male,23,0,Assault,1 to 3,0,0,0,1,0,1,0
0,NA,Male,26,0,Assault,1 to 3,1,0,0,1,0,1,0
1,165,Male,32,0,Affray,None,1,1,0,0,1,0,0
0,NA,Male,65,1,Assault,None,1,0,0,0,0,1,1
1,82,Male,26,1,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Female,41,1,Harassment,None,1,0,0,0,0,0,0
0,NA,Female,34,0,Harassment,None,1,0,0,0,0,0,0
1,61,Female,18,0,Assault,None,0,1,0,0,1,0,0
1,140,Male,33,1,GBH,4 to 9,0,0,0,0,1,1,0
0,NA,Male,29,1,Harassment,1 to 3,0,0,0,0,0,1,0
1,79,Male,20,1,Affray,4 to 9,1,1,0,0,0,0,0
1,166,Male,48,0,GBH,None,1,1,0,0,1,1,0
0,NA,Male,38,0,Affray,None,1,0,0,1,1,1,0
1,173,Male,21,0,GBH,1 to 3,1,1,0,1,0,0,0
1,164,Male,21,0,GBH,1 to 3,1,1,0,1,1,0,0
0,NA,Female,46,0,Affray,None,0,1,0,0,1,1,0
1,170,Male,53,1,Cruelty_Child,None,0,0,0,0,0,0,0
0,NA,Female,44,1,GBH,None,1,0,0,1,1,0,0
0,NA,Male,24,0,Affray,None,0,0,0,0,0,1,1
0,NA,Male,20,0,GBH,None,0,1,0,0,0,1,1
0,NA,Male,38,1,Assault,1 to 3,1,0,0,0,0,1,0
0,NA,Male,19,1,Affray,4 to 9,1,0,0,0,0,1,0
1,89,Male,18,0,Affray,None,0,1,0,0,0,0,0
0,NA,Male,22,0,Affray,None,0,1,0,0,1,1,0
0,NA,Male,22,0,GBH,None,1,1,0,0,0,1,0
1,166,Male,23,0,GBH,1 to 3,0,1,0,0,1,0,0
1,112,Male,60,0,Affray,None,0,1,1,0,0,0,0
0,NA,Female,44,0,Assault,1 to 3,0,0,0,0,0,1,0
0,NA,Female,18,0,Affray,1 to 3,0,0,0,0,1,0,0
0,NA,Male,41,0,Affray,None,0,0,0,0,0,0,0
1,173,Male,43,1,GBH,1 to 3,1,0,0,1,1,1,0
1,285,Male,22,0,Intent,None,0,0,0,1,1,0,0
1,281,Male,22,1,Intent,None,0,0,0,1,1,0,0
1,255,Male,18,0,Intent,None,0,0,0,1,1,0,0
0,NA,Male,39,0,Affray,4 to 9,0,0,0,0,1,0,0
0,NA,Male,28,0,Harassment,None,1,0,0,0,0,1,0
0,NA,Male,28,0,Harassment,None,1,0,0,0,0,1,0
0,NA,Male,25,0,Harassment,None,1,0,0,0,0,1,0
0,NA,Male,48,0,Affray,1 to 3,0,0,0,0,0,0,0
0,NA,Male,31,0,Affray,1 to 3,0,0,0,1,1,0,0
1,171,Male,29,1,Affray,4 to 9,0,0,0,1,1,0,0
0,NA,Male,23,0,Affray,None,0,1,0,0,0,1,1
1,284,Male,21,0,Intent,4 to 9,0,0,0,0,1,0,0
0,NA,Male,23,0,Affray,None,1,0,0,0,0,0,0
1,249,Male,34,0,Intent,1 to 3,1,0,0,0,1,0,0
0,NA,Male,28,0,GBH,None,0,1,0,0,0,0,0
1,84,Male,23,1,Affray,None,1,0,0,0,0,0,0
0,NA,Male,36,1,Affray,1 to 3,1,1,0,0,0,0,0
0,NA,Male,21,0,Affray,None,1,0,0,0,0,0,0
1,81,Male,23,0,Affray,1 to 3,1,0,0,1,1,0,0
0,NA,Male,24,0,GBH,None,1,1,0,0,0,0,0
1,275,Male,44,1,Intent,1 to 3,0,0,1,0,1,0,0
1,312,Male,33,0,Intent,4 to 9,0,1,1,0,0,1,0
0,NA,Male,24,0,Affray,None,0,0,0,0,0,1,1
0,NA,Male,23,0,Affray,1 to 3,1,0,0,1,0,0,0
0,NA,Male,34,0,GBH,None,1,0,0,0,1,1,1
0,NA,Male,23,0,GBH,None,0,0,0,0,0,0,1
0,NA,Male,44,0,Affray,None,0,1,0,1,1,1,0
1,166,Male,34,1,GBH,1 to 3,1,1,0,1,1,1,0
0,NA,Male,46,0,GBH,None,0,0,0,0,0,0,0
0,NA,Male,28,0,Affray,None,1,1,0,0,0,1,0
0,NA,Male,29,0,Cruelty_Child,None,1,0,0,0,0,1,0
0,NA,Male,24,0,Affray,None,1,0,0,0,0,0,0
0,NA,Male,32,0,Assault,None,0,0,0,0,0,0,0
1,79,Male,26,0,Affray,4 to 9,0,0,0,0,1,0,0
1,110,Male,35,0,GBH,None,1,1,0,0,0,1,1
1,116,Male,54,1,Affray,4 to 9,1,0,0,0,0,0,0
1,26,Male,29,1,Assault,4 to 9,1,1,0,0,1,0,0
0,NA,Male,48,1,Affray,None,1,0,0,0,0,0,0
1,87,Male,49,1,Affray,1 to 3,1,0,0,0,1,0,0
0,NA,Female,24,0,Affray,None,0,1,0,0,1,0,0
0,NA,Male,49,0,Harassment,None,0,0,1,0,0,0,0
1,143,Male,32,1,Affray,1 to 3,1,0,0,1,0,0,0
0,NA,Male,40,0,GBH,None,1,0,0,0,0,0,0
1,163,Male,34,0,GBH,None,1,1,1,1,0,1,0
1,84,Male,24,0,Affray,None,1,0,0,0,0,1,0
